id,loss
119006,8716.29399943
119007,3645.29118541
119008,1815.03257845
119009,1996.73000767
119012,1662.20379657
119013,1177.43634512
119019,1319.69623041
119020,1919.70251178
119026,2524.27157006
119048,1373.00356427
119051,2610.01082519
119054,1075.86658143
119056,1863.80833496
119057,1987.34502449
119058,1066.09312675
119062,1126.64450819
119065,1386.1587643
119070,739.736843692
119075,2047.70737849
119083,2025.66757656
119085,2726.82967632
119090,1006.45474943
119092,1200.8635609
119094,1323.92631695
119096,1572.7403788
119098,1680.95551784
119109,1548.26737271
119113,2552.46345991
119115,3499.16263135
119119,12804.358587
119122,2314.85337097
119126,1167.44438601
119148,1856.7005959
119150,1531.54176987
119164,3628.93313495
119178,1022.27531073
119185,2238.54493232
119186,2023.70705616
119189,1093.88806917
119192,1315.57659068
119194,5563.67107544
119196,1810.53407221
119197,5864.50264073
119198,3186.22135776
119200,1543.43933551
119205,1296.13090172
119207,2325.14627933
119214,1139.97487541
119215,1155.30671249
119217,1052.89415939
119228,2123.81291248
119237,3723.85432752
119242,2033.55257287
119251,809.311498168
119259,2910.31633756
119262,1362.49275234
119263,817.636171588
119269,1709.98921735
119272,2057.65348634
119284,4415.92078628
119285,1316.90150056
119294,677.083421886
119298,1875.28995543
119306,1981.01049754
119308,1203.41987382
119309,432.103856003
119322,4911.58252794
119338,790.040381901
119341,1660.99992971
119348,3127.99471383
119349,797.021907151
119352,1032.44715492
119354,1940.40317879
119358,1225.96787421
119364,918.971332835
119371,1681.06636827
119381,1207.72161477
119400,3182.59261246
119404,1479.91665318
119409,1980.21283545
119428,1957.81722388
119429,7944.84997319
119462,4366.92512474
119463,728.304727042
119466,3256.36995611
119472,2253.34129186
119485,3503.57768683
119491,1351.02732617
119494,5523.14500758
119497,1052.94737253
119498,2262.00154496
119504,2900.19197894
119506,3817.91591646
119507,1325.25010595
119512,3597.79629267
119515,1791.51784377
119520,1184.98361408
119521,10865.2388579
119529,4270.38486444
119530,1060.54570935
119533,1223.76691346
119540,6185.02536974
119547,10903.7146423
119551,2040.1760999
119555,656.770271045
119561,2843.20861017
119563,4592.19709357
119564,4769.49124581
119565,3954.70400323
119566,1240.6915471
119572,1504.71912657
119578,1733.24355167
119583,6782.43916688
119584,4524.77139405
119585,2568.31146087
119589,1428.8017666
119590,6577.50387074
119605,2187.38359586
119608,2109.98120519
119619,1711.34668265
119630,6566.16923034
119638,1734.6423815
119646,1984.77774787
119659,3140.70345568
119665,1940.03958978
119666,1918.77521897
119667,1084.42774826
119669,5147.74570859
119672,1668.4251146
119682,2476.72451836
119688,1371.69702073
119692,2298.95982083
119698,1385.79221457
119700,836.722458656
119703,741.967463737
119713,4172.54602752
119722,4382.3042657
119724,6589.54999739
119728,4604.60204555
119729,1559.28249062
119737,5387.47900448
119739,3001.22048724
119749,923.082032699
119750,1392.37729449
119752,2885.52190906
119758,1084.23520975
119765,3160.06647749
119769,1614.32057173
119771,1463.48270141
119772,6954.20166773
119773,2912.8997197
119777,2147.62960463
119782,1803.8100733
119783,2750.11902414
119784,2140.56535947
119785,1312.15529596
119788,1316.1355733
119791,2143.05366812
119792,2871.71120438
119794,5201.21096683
119803,3430.83044943
119805,1840.84543189
119811,2292.70480202
119815,1607.24326011
119816,971.727562332
119822,5551.00097305
119823,1680.97018627
119824,2458.39866301
119830,4395.34153705
119831,846.924284049
119843,5021.27067549
119853,1622.62644315
119854,5676.7967427
119858,8747.36626186
119860,6087.67882153
119863,4863.18122899
119865,1115.31697289
119867,2174.32154567
119877,1382.94905121
119881,1074.88811494
119888,1205.93296376
119889,1775.00286352
119895,1564.69693198
119899,9517.20936438
119901,3435.5827598
119903,2830.95239351
119914,10684.2660193
119916,805.165818838
119918,3341.20537738
119924,1422.46418031
119928,1184.76891628
119931,1142.94580978
119932,1628.32066631
119937,1408.57413318
119939,1502.994197
119946,2843.2977993
119949,1313.85790993
119950,2532.69533216
119951,2838.3495508
119952,4727.966847
119955,3231.53372492
119971,1284.1419808
119978,2044.61105552
119981,1459.03569589
119986,1368.43533051
119994,808.704646172
119996,1333.19799581
119997,3601.00645486
119998,5974.59255713
119999,3448.21376734
120000,808.26200815
120010,1811.29628699
120011,2445.9368421
120020,1693.91928934
120021,756.843698732
120026,1226.79397948
120027,1326.826486
120030,7613.23136378
120035,1138.02633481
120036,5126.17447168
120040,1480.4554762
120041,2581.40592269
120043,1216.46338379
120046,2021.33669273
120048,1800.87589103
120055,5724.10748341
120060,910.910515672
120067,1638.13955298
120072,1289.95713901
120076,3639.76816662
120079,1659.22645597
120083,635.005155964
120084,1926.74875794
120086,5623.50201466
120095,713.875701355
120098,1513.97788575
120103,2883.07644324
120106,1820.57643756
120112,8980.1757412
120116,5079.58170315
120119,1181.78037544
120123,2990.78454637
120125,1239.24216293
120129,10522.1485464
120132,1291.85331559
120134,2759.06274079
120158,1912.93556434
120160,1288.65058574
120165,2210.82513643
120166,2123.68226276
120167,3012.24377922
120177,1162.73425495
120179,4268.38673322
120180,3173.24490394
120194,2355.54040155
120205,4354.00874808
120206,1475.79289213
120208,4364.70901118
120217,2118.44184763
120218,4006.31980918
120222,2438.46668514
120227,2002.10278517
120228,1464.35292478
120229,8785.55968256
120241,2069.52841461
120253,2970.80222228
120256,8251.3613115
120260,1791.89291881
120261,1507.46025921
120262,2289.97653265
120273,2530.73074252
120274,1577.91686356
120278,2472.10746488
120282,7412.37492274
120285,1964.46544985
120302,2289.18646733
120305,1764.40221291
120310,4010.06640652
120312,975.639529004
120316,1576.38447096
120319,1935.42464169
120321,1072.66123328
120322,849.43244071
120332,3075.59444471
120339,1212.99861495
120342,1085.49436844
120343,2362.45246935
120351,1625.29144465
120355,1243.22682256
120359,5166.7226282
120365,2167.39020536
120368,2484.43341992
120384,1489.43468095
120385,2528.97959061
120389,2034.140067
120397,1798.72471159
120410,2690.99854248
120411,1951.34538914
120414,1326.10339875
120420,4957.74034936
120425,1085.21251763
120427,7903.46775048
120428,7729.86662853
120440,2778.09494598
120449,924.480540692
120452,2124.24513204
120462,948.126043333
120467,1354.73223991
120472,2909.29568911
120474,1918.52891428
120480,1379.13706852
120483,3265.91774577
120484,2125.29317219
120499,16210.2890656
120502,991.337189807
120503,1282.52890669
120506,2094.64596414
120509,1116.97253269
120516,1352.90476857
120519,3804.25435822
120521,2036.73672066
120523,4917.59683507
120533,2413.69021147
120534,5250.52887812
120541,3092.47268846
120547,2604.33882995
120553,7546.18332338
120554,3143.2660361
120559,938.692705411
120565,3840.36314644
120584,4176.7948041
120592,1541.01606213
120601,1269.58500005
120606,935.107485151
120609,672.360766869
120610,1018.22575828
120618,795.09184726
120620,4313.96818732
120646,5903.39717621
120647,1818.87896035
120655,4847.82175044
120661,1054.24644721
120664,1325.6677245
120669,2363.00860371
120677,3107.26566644
120681,4304.07367508
120682,2069.25945916
120684,1511.21655782
120688,2480.57813437
120692,1343.25718973
120713,8681.67982573
120722,954.537980589
120727,1475.47360416
120733,811.753230411
120739,900.983551072
120741,2209.18559977
120745,2610.38340443
120746,998.0466251
120747,13453.897883
120760,1583.61219361
120766,775.72382297
120767,3062.67234886
120769,6766.57333576
120776,3515.64631593
120777,2927.46581983
120782,1247.38133753
120786,21281.8800644
120789,2782.16925824
120796,2543.64984588
120800,2713.22433491
120801,1098.07466904
120810,910.337722951
120827,1110.39871975
120831,980.780908459
120834,3080.09054477
120839,3825.11223677
120841,1467.48276752
120844,1772.63789015
120848,2592.44023281
120849,4574.71789899
120858,1923.48374376
120865,2696.71234099
120869,2470.79981986
120870,3039.79999292
120874,5653.05476187
120877,1078.77719614
120881,2226.77959092
120890,5254.74472166
120891,1336.8430398
120898,1079.88974288
120907,7362.72398419
120912,2571.25367231
120915,990.920563035
120922,3311.60396594
120927,5176.02214658
120939,5772.92621861
120941,1146.91309815
120947,813.026725968
120950,1064.08874432
120951,1175.02262339
120953,9981.10017273
120964,2153.64621965
120965,3403.75831493
120967,603.873777403
120978,7976.29213721
120981,793.706189925
120985,3438.83602258
120993,7441.47631443
120999,6104.72725466
121000,2777.37564548
121019,5680.03759818
121020,907.192683806
121021,1521.18956891
121037,1136.00660899
121039,2896.01064789
121043,2139.83576516
121059,3091.87157336
121068,1612.32471146
121076,925.770936195
121079,6250.63168752
121085,2182.07529282
121087,925.456427134
121090,905.891899424
121091,2126.68755957
121095,6924.34195819
121114,1269.93432883
121119,2010.47212622
121120,1167.10581856
121125,1431.48020386
121133,2176.58260197
121135,2384.98524612
121150,864.583763633
121156,1953.92844803
121159,1437.53728152
121161,1036.50099918
121163,5852.80565209
121164,7583.38500125
121165,3227.84435749
121167,2091.10997153
121169,1017.2418732
121179,1555.9512451
121182,2499.99946365
121197,2001.14608822
121199,1057.75449412
121204,3222.01373684
121207,704.06951432
121209,2035.29899968
121222,2487.27019094
121226,1855.07997378
121232,1258.06127358
121234,1063.45049659
121240,2539.34017761
121242,1568.0696888
121245,1202.3877588
121251,1957.67700872
121257,1110.22564551
121258,5007.51926293
121272,3341.11943394
121273,1798.53763973
121276,1092.89277458
121279,2474.26931937
121284,2451.12035674
121285,1621.60896778
121290,1610.85299906
121304,6838.50319036
121305,2209.90501325
121311,1733.76435026
121314,961.562536101
121315,7197.14611357
121327,1726.34390792
121343,1310.65336331
121344,5665.62634557
121352,1027.4195288
121357,3988.7226066
121359,3045.81707035
121361,2803.15100151
121362,4411.68640187
121363,1405.33464092
121364,7427.16395349
121374,1030.9105239
121378,1122.90406388
121381,3727.14087842
121385,952.26852242
121388,1597.47752527
121390,4124.47905378
121392,3439.09976502
121400,1035.22867533
121402,1810.49990071
121405,3055.85423813
121411,1144.0572832
121412,3942.42147102
121415,2221.39446899
121419,1830.88501874
121424,1919.57555324
121432,2278.44177237
121433,1052.75915759
121445,1139.83863497
121448,8801.90161422
121461,5713.42526126
121463,1460.12576251
121482,3954.14354972
121487,1245.57734536
121488,2501.31199706
121489,651.950423237
121490,2825.82084459
121491,4167.73114135
121492,6317.97533942
121497,4329.37850502
121499,816.336944909
121515,2483.00744245
121518,2010.0521208
121525,2562.37651552
121533,1519.20289775
121535,1206.5896018
121536,2749.11798134
121540,2099.75047671
121541,3066.47620638
121558,1319.77565057
121560,1218.4777169
121564,2195.63120713
121566,2603.37337015
121573,2107.35978118
121578,1494.13310729
121585,1381.07913812
121586,3279.67194799
121591,839.555447567
121592,901.773264055
121598,3216.39203277
121601,2112.66629555
121602,1262.18165658
121603,3052.90453092
121609,665.180066386
121613,1184.19213305
121616,3743.66701335
121619,2303.06876466
121621,1979.79738844
121625,1959.80971023
121626,4937.10663297
121628,3212.72726005
121630,1614.61940009
121645,1262.91775889
121651,2290.43360675
121654,6140.35728322
121656,2384.60363248
121664,1924.57517363
121666,1747.43711212
121669,834.1852255
121685,903.837814479
121708,2349.31158707
121710,3586.37774998
121720,1722.2254304
121722,2203.0025006
121723,1365.22659216
121732,2718.56311473
121745,6477.18563891
121746,2023.92331952
121753,1602.22772988
121775,7758.50130227
121777,3369.09036734
121778,2016.90462561
121779,2773.73411569
121785,5345.78832701
121786,1775.04758851
121799,4471.61798209
121801,1133.94317206
121806,2518.9222201
121808,3215.22026027
121814,4596.44300679
121817,1279.74123864
121818,8982.06680317
121820,2612.11711863
121829,988.946481754
121830,1154.28131183
121831,5741.54730689
121833,1381.21841221
121839,7755.0532036
121852,3246.67295789
121860,1303.7494028
121864,1181.13228198
121865,1490.93097948
121869,3142.49424531
121871,5641.80664171
121874,5015.73283387
121878,1199.35308302
121884,2369.41021034
121886,11988.9291362
121888,2710.86617982
121899,8972.51189591
121904,1778.43811827
121906,2533.72109672
121910,1181.50245897
121914,7854.32620499
121915,1796.06757933
121924,920.205594985
121934,2803.73328103
121938,1569.82324243
121941,1001.80432957
121945,3481.38110603
121947,2450.43799131
121950,1834.89394226
121952,3387.28313186
121962,815.848422007
121963,4075.33404372
121970,2331.85297821
121973,1872.35094144
121974,1920.45496643
121976,2446.60131597
121977,1362.95486044
121984,1090.49252866
121988,1494.10935227
121991,1621.56469493
121996,1395.7937388
121997,781.742770349
122002,1127.95721895
122003,3235.81226933
122004,1361.89240711
122010,1025.48040352
122013,2484.68945496
122020,945.098813324
122028,1660.10578034
122031,3439.92523619
122038,1885.01182053
122039,2801.87811025
122042,2191.84163565
122044,740.046818127
122051,1456.71452223
122054,1923.90078543
122055,2409.25519012
122057,924.85021068
122069,1314.46551084
122070,1052.37746743
122071,5194.46661751
122074,4040.13932036
122079,7381.03818537
122087,4075.75327858
122088,3625.83478656
122089,1592.26129572
122092,2373.63520852
122098,1570.67626611
122106,1371.77272999
122107,2593.01202869
122114,3211.21431081
122132,1509.55212139
122137,1873.9655562
122147,2856.32652365
122149,2442.22675541
122153,3437.26612395
122154,2548.79075563
122160,1203.2344446
122169,980.747909879
122176,1220.66101642
122181,1474.03954056
122182,2642.84649653
122198,1770.94547133
122202,5817.9920192
122203,1000.70931715
122208,2819.26203476
122213,1522.95016447
122214,8206.48841976
122215,1038.03702807
122221,3279.63804482
122223,4812.61045385
122224,1683.15820374
122225,1111.60589794
122230,1197.42740203
122231,1259.69941178
122241,1012.53029771
122242,3332.97308159
122255,720.717323178
122257,1407.45751211
122263,1059.61328261
122271,1992.87513825
122272,3748.01042302
122274,2417.47014589
122279,1741.88139229
122281,2630.18344117
122283,1089.66984703
122289,1484.37055463
122291,1222.26870996
122297,1437.83073589
122301,1519.00438476
122325,1959.18279369
122329,3269.28739272
122334,4228.65644171
122337,2636.25428269
122338,2874.65500868
122349,6911.99144777
122350,2966.03691461
122354,1751.24169001
122356,1975.59188102
122357,3303.15649727
122363,1251.92868931
122375,2298.35639111
122377,9640.83661673
122381,6673.82177792
122385,1983.49318668
122388,1549.54945898
122391,2835.92533143
122392,935.187702158
122405,909.386673154
122408,2163.05287496
122409,2707.73365142
122410,2362.62167587
122419,2421.39537339
122423,3488.48384821
122435,1306.95925373
122438,1846.61216078
122440,2148.65432228
122442,1287.93285751
122444,1128.76769301
122448,3155.48274362
122452,1479.67124605
122453,1813.80194991
122454,2069.30088058
122464,1455.89892099
122466,1943.34445756
122468,3638.60979278
122471,2559.72694717
122472,2290.17130511
122476,2328.0023909
122477,938.815257442
122481,11512.3694841
122485,875.915871077
122486,3416.42901972
122494,1291.2246067
122513,1321.37210028
122516,1226.48007124
122517,4394.24792612
122533,1689.2718263
122543,1212.32128045
122545,3736.6876397
122546,1903.53888421
122558,1187.51425757
122559,1524.02975213
122561,4545.05744361
122564,2044.0379441
122571,2402.43107842
122572,3796.65720647
122576,3168.3532727
122580,1483.55449769
122585,4260.84007183
122586,1218.08769727
122598,2360.92068987
122604,5066.54010432
122610,2542.90748491
122617,3790.11228811
122619,959.969754796
122623,3860.82526482
122626,4789.97166964
122629,2421.1212373
122634,704.706263734
122635,5068.84250828
122654,2307.50591482
122657,7074.51857628
122662,1059.32146965
122668,1020.93612319
122669,990.512297959
122680,1059.02683386
122690,3713.77894199
122692,1833.05782677
122694,4331.91147327
122695,2288.75536263
122700,1948.88221366
122701,848.373839512
122703,2789.54627846
122704,1873.8063876
122721,1363.94573967
122725,1313.78926672
122729,3851.37052401
122730,4583.09811379
122731,1091.75708527
122745,785.218791142
122748,6879.19932139
122763,5559.77117454
122770,3068.18554677
122774,2346.79108285
122788,5537.41242317
122789,841.292796616
122791,2628.65135029
122793,1178.33269613
122794,7744.35208782
122805,1050.90203641
122806,1498.87359036
122813,1667.397368
122817,2838.88083512
122818,1405.74719378
122824,1377.42270535
122825,2198.95432799
122827,6165.65304384
122832,5069.48830276
122835,868.518761594
122844,4849.4156529
122858,2317.79724688
122862,1306.74028274
122866,2524.82013615
122871,6482.14615472
122877,3943.550112
122880,2071.78801056
122883,1437.47843636
122884,1917.62688865
122889,2700.21939239
122891,1622.93826578
122893,7939.75015881
122897,1320.34131685
122900,3673.89503598
122906,1767.38092427
122909,2003.02826313
122910,1763.43196301
122911,1477.94047666
122917,15080.6931259
122921,2765.03871129
122922,877.384205001
122929,842.390884857
122932,1975.46664446
122934,2217.49911564
122939,1445.48644941
122944,1433.47147622
122947,3194.02946936
122948,2295.07152265
122952,5222.43248014
122967,1251.54714605
122969,1384.96588735
122972,2454.87383583
122981,11024.5794967
122986,3081.7727176
122987,1542.6572603
122992,4119.90471016
123003,2764.51064347
123008,1184.01756889
123009,3215.2132595
123012,2662.08732103
123028,1038.7771705
123031,1839.45632721
123033,2032.18709201
123035,882.185728712
123043,1978.0672567
123046,1779.13777857
123048,3219.74783339
123059,3107.50899931
123066,1707.3106832
123076,1304.53631222
123084,3834.50979848
123085,2040.19434172
123095,6947.45018592
123104,2054.03753992
123106,1889.8022332
123108,2360.0069326
123109,1844.0932764
123117,1909.92472217
123118,3698.68638493
123122,3185.79411574
123142,2891.78250035
123150,1144.21376091
123151,1043.82785826
123161,1890.54222058
123166,1440.53310964
123172,5746.95769223
123176,3937.8352372
123180,3912.14791398
123183,4294.64668067
123187,5851.65562886
123191,746.211626356
123200,2143.52125398
123207,2637.75994664
123216,2023.88039872
123221,2307.03023311
123223,2983.93820792
123229,949.89012097
123230,749.818385372
123233,767.50936749
123236,2437.38750364
123243,9128.2907916
123248,796.890531285
123250,3467.05160595
123258,1433.36901428
123262,3245.96782668
123264,1290.07800993
123272,1799.69789503
123276,4941.01351712
123281,786.778943069
123287,3277.93054939
123291,1952.42405459
123293,659.932946542
123296,4540.52123499
123300,2407.79509203
123307,7503.2457604
123313,4306.96594606
123316,836.919536255
123321,1236.50616982
123323,5789.16274451
123331,1400.61317347
123332,2284.83296815
123337,1899.32778817
123340,1152.10225048
123341,2988.85750147
123350,4945.73601343
123351,2115.59419029
123356,1731.31611863
123358,2657.85228496
123359,1075.51656717
123377,6257.21061064
123380,4294.65115244
123381,5949.35526079
123398,2078.98146012
123406,1261.87317336
123410,2217.00896767
123412,1546.16682151
123421,2259.11582292
123422,2471.28498938
123430,3753.13292555
123432,8870.82059376
123436,1806.37071469
123438,3057.40816724
123445,1928.38208254
123454,1269.45204802
123457,796.16516407
123460,1512.66983393
123466,1981.94177671
123470,1791.56908189
123472,2728.99804547
123473,1296.77713532
123475,1103.61782699
123476,8533.44452283
123481,8443.34825689
123482,1826.47570926
123483,1540.47866092
123484,1807.34920425
123496,1175.18214845
123503,4650.38189343
123508,1529.35956478
123512,2893.67379882
123513,1085.61416265
123519,1428.04920738
123527,2349.7787982
123532,1276.10132921
123542,1041.36876713
123543,2546.41249034
123545,4214.70246546
123547,5482.89785133
123548,2685.93135796
123555,2493.89393312
123556,8108.26882653
123564,1102.93133571
123565,1918.9702719
123578,2688.57239387
123583,1690.55509968
123585,674.6456408
123589,2193.08243826
123590,4231.78323623
123591,2352.63563325
123598,6764.60229742
123607,4744.78508574
123608,594.860266579
123610,6742.6174871
123616,4780.86275368
123623,1970.65708535
123626,1276.72442613
123632,2201.49905181
123636,847.847387688
123639,1040.76379831
123648,3134.45622668
123650,4395.06954244
123653,6197.63084567
123654,712.322568142
123655,5482.41977467
123657,7934.28775704
123664,1540.50858155
123665,1549.18511388
123666,1171.22505601
123667,4062.9389253
123673,1743.150542
123678,5066.98870809
123685,1561.21791656
123686,1374.56216668
123687,6178.96442378
123690,4495.34061996
123701,3222.07422551
123704,1776.55722658
123711,1386.22862543
123715,4010.03542749
123725,4594.71084975
123745,1517.67609423
123756,4376.52916466
123758,3514.28269443
123759,1057.32925849
123760,1902.34470352
123768,1135.03042603
123772,941.253971358
123773,819.567630019
123788,5474.44471229
123792,729.691243582
123794,4433.19775563
123796,7800.58843832
123806,1989.20788289
123807,1603.16823303
123810,1027.15937958
123813,633.238074471
123815,881.615306814
123819,2376.57922097
123825,1656.91543323
123826,1056.20811388
123843,1348.57002532
123851,1850.47266847
123857,1124.62945264
123858,1520.60168873
123863,6657.98227527
123868,2942.26680474
123873,1864.6353621
123878,4681.73319175
123883,1651.04701358
123893,3253.68638549
123901,3081.88688952
123902,1134.58468639
123904,4192.5205992
123909,3254.93348448
123913,671.980437196
123918,1076.76609856
123924,931.532829316
123930,1435.03563216
123932,1898.77147523
123933,1134.21618354
123937,6004.62610752
123938,1992.95828519
123946,1450.73667458
123948,2072.00052261
123949,1982.00616731
123950,1463.74887421
123953,2312.29626663
123964,2874.24937538
123972,1579.81851718
123975,1582.27736343
123977,1035.62354925
123983,1475.54559848
123990,1164.79823857
123991,1710.35045919
123995,931.998125516
124003,3595.49775588
124008,971.194180613
124014,1587.4991769
124025,1791.08017267
124040,2724.34611125
124045,1875.2167848
124047,3839.27413343
124048,1490.68593322
124057,2464.35885621
124058,1197.31988656
124065,1388.57602511
124066,1390.50679336
124071,1881.11151263
124074,7211.82905747
124075,1908.60207228
124082,4073.25986072
124085,838.287052639
124086,3428.32782035
124089,3102.52307237
124106,1316.70801148
124115,2245.11330815
124131,2424.88066923
124135,4916.37479047
124145,1284.48846114
124147,1320.96722314
124155,1241.36731927
124162,4521.2335163
124165,10964.4376021
124170,1848.74889398
124174,1845.72642007
124177,2055.79438677
124182,5137.52306057
124185,1824.13176447
124186,1032.61692278
124188,1056.8244153
124196,2272.01904244
124202,1466.0803414
124208,5070.67128948
124210,2473.18228213
124222,1281.6548637
124223,4207.31986876
124226,1539.47813411
124227,4577.83186486
124234,1300.94477784
124235,1435.67849457
124241,1268.04001156
124248,5441.6123434
124250,4113.15415964
124253,10331.8176824
124254,1263.24836058
124259,1906.04798451
124261,2514.82431398
124265,2592.31222445
124268,6928.96225045
124270,1180.25819927
124275,2672.37367321
124289,1484.99276965
124294,2275.91171624
124295,6521.83026236
124300,3822.31299011
124307,2014.89506871
124310,1279.48415328
124312,1565.99267181
124313,2782.66610882
124314,1367.09192643
124315,5613.44478392
124317,1456.87776009
124323,5333.40941371
124328,1967.70286076
124329,2184.2620733
124333,2989.9160678
124339,6697.22321485
124340,1083.23884295
124341,4582.45408314
124356,1608.64135916
124358,1977.25869795
124359,4383.24415741
124361,1546.45816689
124362,3018.13054713
124366,1263.19856695
124371,997.372964857
124375,3026.96852966
124391,3075.14854837
124396,1470.65393394
124399,1428.57438473
124400,2999.8498659
124402,3362.00649411
124407,1695.39606779
124408,3969.85764341
124409,1139.2696366
124412,2154.37018894
124415,2021.52128832
124416,2459.11675601
124422,1072.69562882
124439,716.832872858
124460,2877.79189347
124462,2097.37856487
124484,4452.17319385
124491,837.443442566
124492,3093.53012697
124494,1731.48207116
124497,1502.11898794
124505,1335.67017769
124507,935.479014957
124508,2414.51845454
124512,1387.41929229
124514,2958.19221796
124518,1335.44075599
124522,2340.84596097
124524,14885.0398023
124532,1483.54195463
124541,2745.24847652
124547,7142.36481376
124552,5247.53364234
124555,1210.21497534
124556,2829.37929421
124562,4343.74794108
124566,1741.09395368
124574,993.783355744
124575,7320.07529568
124579,1134.64850775
124581,987.838417926
124585,7277.1420765
124587,1407.44262176
124589,1668.49703197
124593,5347.72889115
124596,1024.32089383
124597,2110.93865385
124599,637.817593426
124604,2345.6296093
124608,1858.58056611
124609,1019.3387743
124613,2089.31987729
124622,1801.52867906
124630,956.863672751
124634,2810.05844149
124643,2597.06677703
124644,3251.41040381
124647,8882.43641593
124651,4389.01867322
124652,3705.67888865
124653,3522.74231861
124659,2785.54584549
124661,1301.51856958
124666,5866.39750539
124671,1117.98488117
124676,1410.65853036
124679,1760.31738415
124681,8470.1047795
124690,1775.51724619
124691,4683.56825628
124693,2015.46289643
124694,8838.0263011
124700,5326.74714969
124701,1829.85289768
124705,1500.38334808
124710,2749.80758566
124717,709.417921479
124718,1902.58451335
124720,1790.40949405
124724,6608.98009643
124725,1431.37710256
124732,839.866986909
124741,2002.34026706
124747,7658.18688816
124752,1326.99255017
124753,2697.65061112
124755,3573.75546554
124760,923.925670187
124770,1001.3679138
124773,2060.99323565
124775,5032.36423122
124779,5230.32346656
124786,854.641623074
124794,1520.26580981
124798,5020.35946796
124800,2339.28166893
124802,1510.90213341
124803,1362.19445685
124809,1065.63653821
124813,1279.30269925
124828,854.929095258
124831,1088.987304
124833,1168.82096701
124835,6503.06253327
124846,1297.82191599
124857,1007.38044645
124858,1092.93167802
124873,1224.34330425
124874,1668.74783374
124885,1231.85597876
124886,3139.20782406
124891,12863.0984368
124893,1813.22521859
124896,2025.72464481
124898,1686.30291479
124911,1612.28011156
124915,1305.32126928
124928,8269.16638503
124930,1331.85164041
124940,1022.52310498
124950,3779.16657996
124956,1340.55348428
124961,1367.67070032
124968,881.765129154
124971,3917.39772051
124979,1087.07582448
124986,2229.59146457
124988,3746.25464773
124989,4731.1176905
124990,1211.74590423
124991,4449.72556218
124998,1350.97065529
124999,6854.85284659
125002,4175.51228801
125006,1114.02858768
125008,2544.59850709
125010,998.696422453
125015,1473.11261237
125017,1241.02776392
125020,1483.20918273
125022,5755.96746966
125028,1871.87030161
125030,1779.64665493
125033,5602.12368768
125040,2433.69556773
125043,1351.67062906
125057,1938.22162474
125058,1058.67569032
125064,5964.04885282
125065,3462.32154751
125074,2063.66334838
125076,2212.72886185
125077,2014.49448541
125078,2136.12785739
125079,1474.3730527
125081,1736.60993894
125092,2460.47329002
125093,1760.52141123
125101,2810.83244931
125103,1708.35005484
125105,3852.51998796
125109,1313.1205165
125113,762.355878969
125114,1300.06657273
125118,5037.05868043
125123,1353.73066117
125124,2046.20550463
125132,1285.52375188
125134,3461.26990021
125144,1339.45546545
125145,1589.24694189
125147,2783.66421833
125152,3701.14589599
125159,1929.48461665
125167,5975.36517668
125169,1612.27712917
125171,818.459501746
125174,2879.0036738
125183,3043.91946734
125185,3644.55464596
125189,1661.1919135
125196,3374.6692682
125207,3202.1834804
125216,1946.54103478
125219,1987.22926807
125229,4041.36908439
125230,1721.99852043
125231,842.641227419
125259,5794.51008642
125260,862.608261685
125264,1080.93659714
125265,1128.94547458
125266,1098.82965736
125267,2638.57199764
125276,1755.07177612
125277,6069.17241542
125279,4009.45980917
125287,13860.9045407
125290,1218.55293363
125291,3507.69641601
125296,1479.40785664
125297,3580.1975324
125298,1145.62041974
125310,806.710982258
125323,2325.19817329
125325,791.099022296
125327,3584.36480692
125330,1803.71217387
125334,820.906833506
125335,2915.24166094
125336,1371.10271261
125346,2157.10247105
125347,2465.32554612
125348,1275.33042742
125375,2537.88822074
125389,1973.40748363
125390,2135.40642032
125400,1446.65429582
125401,1458.50655544
125402,985.336283348
125412,1449.80614522
125418,1720.841854
125422,1182.13211316
125423,3098.04906107
125424,1257.7427643
125430,849.319434817
125439,1149.92718116
125443,2903.10931099
125452,1013.47849597
125453,3300.95214142
125455,931.059441809
125464,2316.64409876
125469,1062.87493957
125473,7714.5796015
125481,2963.77799883
125482,882.341032335
125492,1617.27081957
125496,1421.09724019
125497,824.158397845
125504,2705.54733764
125517,2397.26653632
125528,6283.30162491
125529,2109.16151694
125532,13994.2437184
125533,872.808388814
125544,1481.82690265
125547,1880.09708615
125550,1498.57178649
125558,3613.29804114
125559,1581.05318008
125565,3894.23396839
125571,1775.62345316
125573,1646.72223466
125576,1409.83902214
125577,3367.4054564
125583,1579.13842391
125589,1307.62664653
125592,1656.70037006
125607,5252.99076006
125610,5582.30279068
125624,1447.19984287
125625,787.114294737
125633,2608.21562036
125636,1614.9783729
125638,5496.29721712
125666,1554.42034913
125668,923.481065189
125669,1306.89479543
125675,3569.43192838
125680,2195.98628998
125689,1441.71840031
125695,1575.59923647
125701,1412.38790691
125705,3471.07121727
125706,2800.29673816
125710,1711.67337432
125717,4091.34143299
125719,4046.73632091
125722,4727.66478612
125739,1387.63013297
125741,1043.76965184
125742,1371.14934223
125743,1295.73548684
125744,4819.08429956
125745,1815.46870941
125747,1968.6931496
125748,1631.65748669
125752,5381.00089782
125758,2338.82602864
125765,1648.66900669
125775,1191.82136969
125776,2167.23966241
125780,3794.82307619
125783,1377.96521933
125786,4446.96065903
125795,5581.40004955
